split,id,question,raw_prediction,cleaned_prediction,all_raw_predictions,all_cleaned_predictions,prediction,references,gold_context_retrieved,gold_context_rank,reciprocal_rank,retrieved_contexts,retrieval_scores,retrieval_top_score,retrieval_signal,faithfulness_signal,consistency_signal,retrieval_signal_raw,faithfulness_signal_raw,consistency_signal_raw,combined_confidence,exact_match,token_f1,decision
calibration,57341fdd4776f419006618d5,What does the of toxin Clostridium tetani releases do?,paralyzes muscles,paralyzes muscles,['paralyzes muscles'],['paralyzes muscles'],paralyzes muscles,['paralyzes muscles'],True,1.0,1.0,"[""Disease can arise if the host's protective immune mechanisms are compromised and the organism inflicts damage on the host. Microorganisms can cause tissue damage by releasing a variety of toxins or destructive enzymes. For example, Clostridium tetani releases a toxin that paralyzes muscles, and staphylococcus releases toxins that produce shock and sepsis. Not all infectious agents cause disease in all hosts. For example, less than 5% of individuals infected with polio develop disease. On the other hand, some infectious agents are highly virulent. The prion causing mad cow disease and Creutzfeldt–Jakob disease invariably kills all animals and people that are infected."", 'Thus, the technological ability to detect any infectious agent rapidly and specifically are currently available. The only remaining blockades to the use of PCR as a standard tool of diagnosis are in its cost and application, neither of which is insurmountable. The diagnosis of a few diseases will not benefit from the development of PCR methods, such as some of the clostridial diseases (tetanus and botulism). These diseases are fundamentally biological poisonings by relatively small numbers of infectious bacteria that produce extremely potent neurotoxins. A significant proliferation of the infectious agent does not occur, this limits the ability of PCR to detect the presence of any bacteria.', 'The nitrogen fixing Rhizobia are an interesting case, wherein conjugative elements naturally engage in inter-kingdom conjugation. Such elements as the Agrobacterium Ti or Ri plasmids contain elements that can transfer to plant cells. Transferred genes enter the plant cell nucleus and effectively transform the plant cells into factories for the production of opines, which the bacteria use as carbon and energy sources. Infected plant cells form crown gall or root tumors. The Ti and Ri plasmids are thus endosymbionts of the bacteria, which are in turn endosymbionts (or parasites) of the infected plant.']","[0.5002514123916626, 0.4518897831439972, 0.26968759298324585]",0.5002514123916626,0.7501257061958313,0.5549307465553284,,0.5002514123916626,0.10986149311065674,,0.6427684783935548,1.0,1.0,escalate
calibration,56dde6309a695914005b9692,The Church of England uses what term that is held by two senior members of the College of Minor Canons of St. Pauls Catherdral?,cardinal,cardinal,['cardinal'],['cardinal'],cardinal,['tituli'],True,1.0,1.0,"['The term cardinal at one time applied to any priest permanently assigned or incardinated to a church, or specifically to the senior priest of an important church, based on the Latin cardo (hinge), meaning ""principal"" or ""chief"". The term was applied in this sense as early as the ninth century to the priests of the tituli (parishes) of the diocese of Rome. The Church of England retains an instance of this origin of the title, which is held by the two senior members of the College of Minor Canons of St Paul\'s Cathedral.', 'Protestants can be differentiated according to how they have been influenced by important movements since the Reformation, today regarded as branches. Some of these movements have a common lineage, sometimes directly spawning individual denominations. Due to the earlier stated multitude of denominations, this section discusses only the largest denominational families, or branches, widely considered to be a part of Protestantism. These are, in alphabetical order: Adventist, Anglican, Baptist, Calvinist (Reformed), Lutheran, Methodist and Pentecostal. A small but historically significant Anabaptist branch is also discussed.', ""Luther's Small Catechism proved especially effective in helping parents teach their children; likewise the Larger Catechism was effective for pastors. Using the German vernacular, they expressed the Apostles' Creed in simpler, more personal, Trinitarian language. He rewrote each article of the Creed to express the character of the Father, the Son, or the Holy Spirit. Luther's goal was to enable the catechumens to see themselves as a personal object of the work of the three persons of the Trinity, each of which works in the catechumen's life. That is, Luther depicted the Trinity not as a doctrine to be learned, but as persons to be known. The Father creates, the Son redeems, and the Spirit sanctifies, a divine unity with separate personalities. Salvation originates with the Father and draws the believer to the Father. Luther's treatment of the Apostles' Creed must be understood in the context of the Decalogue (the Ten Commandments) and the Lord's Prayer, which are also part of the Lutheran catechical teaching.""]","[0.605684757232666, 0.3825235068798065, 0.37721434235572815]",0.605684757232666,0.802842378616333,0.7200297713279724,,0.605684757232666,0.4400595426559448,,0.7572954446077347,0.0,0.0,flag
calibration,56d36db659d6e41400146378,Where studio hosts the live final rounds on American Idol?,CBS Television City,CBS Television City,['CBS Television City'],['CBS Television City'],CBS Television City,['CBS Television City'],True,2.0,0.5,"['On February 14, 2009, The Walt Disney Company debuted ""The American Idol Experience"" at its Disney\'s Hollywood Studios theme park at the Walt Disney World Resort in Florida. In this live production, co-produced by 19 Entertainment, park guests chose from a list of songs and auditioned privately for Disney cast members. Those selected then performed on a stage in a 1000-seat theater replicating the Idol set. Three judges, whose mannerisms and style mimicked those of the real Idol judges, critiqued the performances. Audience members then voted for their favorite performer. There were several preliminary-round shows during the day that culminated in a ""finals"" show in the evening where one of the winners of the previous rounds that day was selected as the overall winner. The winner of the finals show received a ""Dream Ticket"" that granted them front-of-the-line privileges at any future American Idol audition. The attraction closed on August 30, 2014.', ""The finals are broadcast in prime time from CBS Television City in Los Angeles, in front of a live studio audience. The finals lasted eight weeks in season one, eleven weeks in subsequent seasons until seasons ten and eleven which lasted twelve weeks except for season twelve, which lasted ten weeks, and season thirteen, which lasted for thirteen weeks. Each finalist performs songs based on a weekly theme which may be a musical genre such as Motown, disco, or big band, songs by artists such as Michael Jackson, Elvis Presley or The Beatles, or more general themes such as Billboard Number 1 hits or songs from the contestant's year of birth. Contestants usually work with a celebrity mentor related to the theme. In season ten, Jimmy Iovine was brought in as a mentor for the season. Initially the contestants sing one song each week, but this is increased to two songs from top four or five onwards, then three songs for the top two or three."", 'American Idol is broadcast to over 100 nations outside of the United States. In most nations these are not live broadcasts and may be tape delayed by several days or weeks. In Canada, the first thirteen seasons of American Idol were aired live by CTV and/or CTV Two, in simulcast with Fox. CTV dropped Idol after its thirteenth season and in August 2014, Yes TV announced that it had picked up Canadian rights to American Idol beginning in its 2015 season.']","[0.5281654596328735, 0.4638821482658386, 0.3807390034198761]",0.5281654596328735,0.7640827298164368,0.5695522949099541,,0.5281654596328735,0.13910458981990814,,0.6570909906178712,1.0,1.0,escalate
calibration,572962d53f37b31900478302,During what years did Austria rule Palermo?,1713-1718,1713-1718,['1713-1718'],['1713-1718'],1713-1718,['1720 and 1734'],True,1.0,1.0,"[""Sicily fell under the control of the Holy Roman Empire in 1194. Palermo was the preferred city of the Emperor Frederick II. Muslims of Palermo emigrated or were expelled during Holy Roman rule. After an interval of Angevin rule (1266–1282), Sicily came under control of the Aragon and Barcelona dynasties. By 1330, Palermo's population had declined to 51,000. From 1479 until 1713 Palermo was ruled by the Kingdom of Spain, and again between 1717 and 1718. Palermo was also under Savoy control between 1713 and 1717 and 1718–1720 as a result of the Treaty of Utrecht. It was also ruled by Austria between 1720 and 1734."", 'Suleiman the Magnificent (1520–1566) captured Belgrade in 1521, conquered the southern and central parts of the Kingdom of Hungary as part of the Ottoman–Hungarian Wars,[not in citation given] and, after his historical victory in the Battle of Mohács in 1526, he established Turkish rule in the territory of present-day Hungary (except the western part) and other Central European territories. He then laid siege to Vienna in 1529, but failed to take the city. In 1532, he made another attack on Vienna, but was repulsed in the Siege of Güns. Transylvania, Wallachia and, intermittently, Moldavia, became tributary principalities of the Ottoman Empire. In the east, the Ottoman Turks took Baghdad from the Persians in 1535, gaining control of Mesopotamia and naval access to the Persian Gulf. In 1555, the Caucasus became officially partitioned for the first time between the Safavids and the Ottomans, a status quo that would remain until the end of the Russo-Turkish War (1768–74). By this partitioning of the Caucasus as signed in the Peace of Amasya, Western Armenia, and Western Georgia fell into Ottoman hands, while Dagestan, Eastern Armenia, Eastern Georgia, and Azerbaijan remained Persian.', 'Between 301 and 219 BCE the Ptolemies ruled Judea in relative peace, and Jews often found themselves working in the Ptolemaic administration and army, which led to the rise of a Hellenized Jewish elite class (e.g. the Tobiads). The wars of Antiochus III brought the region into the Seleucid empire; Jerusalem fell to his control in 198 and the Temple was repaired and provided with money and tribute. Antiochus IV Epiphanes sacked Jerusalem and looted the Temple in 169 BCE after disturbances in Judea during his abortive invasion of Egypt. Antiochus then banned key Jewish religious rites and traditions in Judea. He may have been attempting to Hellenize the region and unify his empire and the Jewish resistance to this eventually led to an escalation of violence. Whatever the case, tensions between pro and anti-Seleucid Jewish factions led to the 174–135 BCE Maccabean Revolt of Judas Maccabeus (whose victory is celebrated in the Jewish festival of Hanukkah).']","[0.7026765942573547, 0.3194950520992279, 0.29703330993652344]",0.7026765942573547,0.8513382971286774,0.6025453209877014,,0.7026765942573547,0.20509064197540283,,0.7145021602511406,0.0,0.0,flag
calibration,573424434776f41900661941,What was the population of the state in 2015?,"1,032,949","1,032,949","['1,032,949']","['1,032,949']","1,032,949","['1,032,949']",True,1.0,1.0,"[""The United States Census Bureau estimates that the population of Montana was 1,032,949 on July 1, 2015, a 4.40% increase since the 2010 United States Census. The 2010 census put Montana's population at 989,415 which is an increase of 43,534 people, or 4.40 percent, since 2010. During the first decade of the new century, growth was mainly concentrated in Montana's seven largest counties, with the highest percentage growth in Gallatin County, which saw a 32 percent increase in its population from 2000-2010. The city seeing the largest percentage growth was Kalispell with 40.1 percent, and the city with the largest increase in actual residents was Billings with an increase in population of 14,323 from 2000-2010."", ""As of the 2010 United States Census, southern California has a population of 22,680,010. Despite a reputation for high growth rates, southern California's rate grew less than the state average of 10.0% in the 2000s as California's growth became concentrated in the northern part of the state due to a stronger, tech-oriented economy in the Bay Area and an emerging Greater Sacramento region."", 'Population growth is higher than the national average, with a 6.4% increase, in the Somerset County Council area, since 1991, and a 17% increase since 1981. The population density is 1.4 persons per hectare, which can be compared to 2.07 persons per hectare for the South West region. Within the county, population density ranges 0.5 in West Somerset to 2.2 persons per hectare in Taunton Deane. The percentage of the population who are economically active is higher than the regional and national average, and the unemployment rate is lower than the regional and national average.']","[0.4955950379371643, 0.44473838806152344, 0.35278159379959106]",0.4955950379371643,0.7477975189685822,0.5351520627737045,,0.4955950379371643,0.07030412554740906,,0.6308425180613995,1.0,1.0,escalate
calibration,5725187a0ba9f01400d97c57,Where did the degrees of Freemasonry derived from?,from the local fraternities of stonemasons,from the local fraternities of stonemasons,['from the local fraternities of stonemasons'],['from the local fraternities of stonemasons'],from the local fraternities of stonemasons,['the three grades of medieval craft guilds'],True,1.0,1.0,"['Freemasonry consists of fraternal organisations that trace their origins to the local fraternities of stonemasons, which from the end of the fourteenth century regulated the qualifications of stonemasons and their interaction with authorities and clients. The degrees of freemasonry retain the three grades of medieval craft guilds, those of Apprentice, Journeyman or fellow (now called Fellowcraft), and Master Mason. These are the degrees offered by Craft (or Blue Lodge) Freemasonry. Members of these organisations are known as Freemasons or Masons. There are additional degrees, which vary with locality and jurisdiction, and are usually administered by different bodies than the craft degrees.', 'English Freemasonry spread to France in the 1720s, first as lodges of expatriates and exiled Jacobites, and then as distinctively French lodges which still follow the ritual of the Moderns. From France and England, Freemasonry spread to most of Continental Europe during the course of the 18th century. The Grande Loge de France formed under the Grand Mastership of the Duke of Clermont, who exercised only nominal authority. His successor, the Duke of Orléans, reconstituted the central body as the Grand Orient de France in 1773. Briefly eclipsed during the French Revolution, French Freemasonry continued to grow in the next century.', 'The idea of Masonic brotherhood probably descends from a 16th-century legal definition of a brother as one who has taken an oath of mutual support to another. Accordingly, Masons swear at each degree to keep the contents of that degree secret, and to support and protect their brethren unless they have broken the law. In most Lodges the oath or obligation is taken on a Volume of Sacred Law, whichever book of divine revelation is appropriate to the religious beliefs of the individual brother (usually the Bible in the Anglo-American tradition). In Progressive continental Freemasonry, books other than scripture are permissible, a cause of rupture between Grand Lodges.']","[0.6370137333869934, 0.5120272040367126, 0.4195109009742737]",0.6370137333869934,0.8185068666934967,0.7468714714050293,,0.6370137333869934,0.4937429428100586,,0.7791073992848396,0.0,0.1818181818181818,flag
calibration,56f993459e9bad19000a0afc,What neighbours south Jiangsu to the north?,south,south,['south'],['south'],south,['Zhejiang'],True,1.0,1.0,"['Since ancient times, north Zhejiang and neighbouring south Jiangsu have been famed for their prosperity and opulence[citation needed], and simply inserting north Zhejiang place names (Hangzhou, Jiaxing, etc.) into poetry gave an effect of dreaminess, a practice followed by many noted poets. In particular, the fame of Hangzhou (as well as Suzhou in neighbouring Jiangsu province) has led to the popular saying: ""Above there is heaven; below there is Suzhou and Hangzhou"" (上有天堂，下有苏杭), a saying that continues to be a source of pride for the people of these two still prosperous cities.', ""Surrounded by the Yangtze River and mountains, Nanjing also enjoys beautiful natural scenery. Natural lakes such as Xuanwu Lake and Mochou Lake are located in the centre of the city and are easily accessible to the public, while hills like Purple Mountain are covered with evergreens and oaks and host various historical and cultural sites. Sun Quan relocated his capital to Nanjing after Liu Bei's suggestion as Liu Bei was impressed by Nanjing's impeccable geographic position when negotiating an alliance with Sun Quan. Sun Quan then renamed the city from Moling (秣陵) to Jianye (建鄴) shortly thereafter."", 'The Amoy dialect (Xiamen) is a hybrid of the Quanzhou and Zhangzhou dialects. Taiwanese is also a hybrid of these two dialects. Taiwanese in northern Taiwan tends to be based on the Quanzhou variety, whereas the Taiwanese spoken in southern Taiwan tends to be based on Zhangzhou speech. There are minor variations in pronunciation and vocabulary between Quanzhou and Zhangzhou dialects. The grammar is generally the same. Additionally, extensive contact with the Japanese language has left a legacy of Japanese loanwords in Taiwanese Hokkien. On the other hand, the variants spoken in Singapore and Malaysia have a substantial number of loanwords from Malay and to a lesser extent, from English and other Chinese varieties, such as the closely related Teochew and some Cantonese.']","[0.4799535274505615, 0.4096604585647583, 0.3629443049430847]",0.4799535274505615,0.7399767637252808,0.563540905714035,,0.4799535274505615,0.12708181142807007,,0.6429370418190956,0.0,0.0,escalate
calibration,57338992d058e614000b5cd8,How many restaurants does the island have?,over 70,over 70,['over 70'],['over 70'],over 70,['over 70'],True,1.0,1.0,"['French cuisine, West Indian cuisine, Creole cuisine, Italian cuisine and Asian cuisine are common in St. Barthélemy. The island has over 70 restaurants serving many dishes and others are a significant number of gourmet restaurants; many of the finest restaurants are located in the hotels. There are also a number of snack restaurants which the French call ""les snacks"" or ""les petits creux"" which include sandwiches, pizzas and salads. West Indian cuisine, steamed vegetables with fresh fish is common; Creole dishes tend to be spicier. The island hosts gastronomic events throughout the year, with dishes such as spring roll of shrimp and bacon, fresh grilled lobster, Chinese noodle salad with coconut milk, and grilled beef fillet etc.', 'Saint FM provided a local radio service for the island which was also available on internet radio and relayed in Ascension Island. The station was not government funded. It was launched in January 2005 and closed on 21 December 2012. It broadcast news, features and music in collaboration with its sister newspaper, the St Helena Independent (which continues).', 'Qado or lunch is often elaborate. Varieties of bariis (rice), the most popular probably being basmati, usually serve as the main dish. Spices like cumin, cardamom, cloves, cinnamon, and garden sage are used to aromatize these different rice delicacies. Somalis eat dinner as late as 9 pm. During Ramadan, supper is often served after Tarawih prayers; sometimes as late as 11 pm.']","[0.602091372013092, 0.3379500210285187, 0.3322778344154358]",0.602091372013092,0.801045686006546,0.5171817503869534,,0.602091372013092,0.03436350077390671,,0.64492052141577,1.0,1.0,escalate
calibration,57295d901d04691400779335,What is the largest athletic organisation in the country?,Deutscher Fußballbund,Deutscher Fußballbund,['Deutscher Fußballbund'],['Deutscher Fußballbund'],Deutscher Fußballbund,['German Football Federation'],True,1.0,1.0,"['Sport forms an integral part of German life, as demonstrated by the fact that 27 million Germans are members of a sports club and an additional twelve million pursue such an activity individually. Football is by far the most popular sport, and the German Football Federation (Deutscher Fußballbund) with more than 6.3 million members is the largest athletic organisation in the country. It also attracts the greatest audience, with hundreds of thousands of spectators attending Bundesliga matches and millions more watching on television.', ""The city's National Basketball Association teams are the Brooklyn Nets and the New York Knicks, while the New York Liberty is the city's Women's National Basketball Association. The first national college-level basketball championship, the National Invitation Tournament, was held in New York in 1938 and remains in the city. The city is well known for its links to basketball, which is played in nearly every park in the city by local youth, many of whom have gone on to play for major college programs and in the NBA."", ""Newcastle has a horse racing course at Gosforth Park. The city is also home to the Newcastle Eagles basketball team who play their home games at the new Sport Central complex at Northumbria University. The Eagles are the most successful team in the history of the British Basketball League (BBL). The city's speedway team Newcastle Diamonds are based at Brough Park in Byker, a venue that is also home to greyhound racing. Newcastle also hosts the start of the annual Great North Run, the world's largest half-marathon in which participants race over the Tyne Bridge into Gateshead and then towards the finish line 13.1 miles (21.1 km) away on the coast at South Shields. Another famous athletic event is the 5.9-mile (9.5 km) Blaydon Race (a road race from Newcastle to Blaydon), which has taken place on 9 June annually since 1981, to commemorate the celebrated Blaydon Races horse racing.""]","[0.5423827171325684, 0.3710835874080658, 0.3661869764328003]",0.5423827171325684,0.7711913585662842,0.6647364348173141,,0.5423827171325684,0.3294728696346283,,0.7126411505043506,0.0,0.0,flag
calibration,57281e1d4b864d19001644cf,What was the first country to be able to buy the new DualShock 3 in stores?,Japan,Japan,['Japan'],['Japan'],Japan,['Japan'],True,1.0,1.0,"['At its press conference at the 2007 Tokyo Game Show, Sony announced DualShock 3 (trademarked DUALSHOCK 3), a PlayStation 3 controller with the same function and design as Sixaxis, but with vibration capability included. Hands-on accounts describe the controller as being noticeably heavier than the standard Sixaxis controller and capable of vibration forces comparable to DualShock 2. It was released in Japan on November 11, 2007; in North America on April 5, 2008; in Australia on April 24, 2008; in New Zealand on May 9, 2008; in mainland Europe on July 2, 2008, and in the United Kingdom and Ireland on July 4, 2008.', ""The Macintosh SE was released at the same time as the Macintosh II for $2900 (or $3900 with hard drive), as the first compact Mac with a 20 MB internal hard drive and an expansion slot. The SE's expansion slot was located inside the case along with the CRT, potentially exposing an upgrader to high voltage. For this reason, Apple recommended users bring their SE to an authorized Apple dealer to have upgrades performed. The SE also updated Jerry Manock and Terry Oyama's original design and shared the Macintosh II's Snow White design language, as well as the new Apple Desktop Bus (ADB) mouse and keyboard that had first appeared on the Apple IIGS some months earlier."", 'The system was originally targeted for release in the spring of 1985, but the release date was pushed back. After test-marketing in the New York City area in late fall, retailers had reportedly stated the system ""failed miserably"".[contradictory] While others stated that Nintendo had an excellent nine-week market test in New York last fall Due to the moderate success launch in New York City, Nintendo tried a second time; the system was test-marketed further beginning in February 1986, with the nationwide release occurring in September 1986.']","[0.6169241666793823, 0.4044342041015625, 0.36014947295188904]",0.6169241666793823,0.8084620833396912,0.5755311846733093,,0.6169241666793823,0.15106236934661865,,0.6803500890731813,1.0,1.0,escalate
calibration,5730f4a1497a881900248aa7,What is the arid measurement in Namibia?,300 to 500 mm,300 to 500 mm,['300 to 500 mm'],['300 to 500 mm'],300 to 500 mm,['150 to 300 mm'],True,1.0,1.0,"['Namibia extends from 17°S to 25°S: climatically the range of the sub-Tropical High Pressure Belt, arid is the overall climate description descending from the Sub-Humid (mean rain above 500 mm) through Semi-Arid between 300 and 500 mm (embracing most of the waterless Kalahari) and Arid from 150 to 300 mm (these three regions are inland from the western escarpment) to the Hyper-Arid coastal plain with less than a 100 mm mean. Temperature maxima are limited by the overall elevation of the entire region: only in the far south, Warmbad for instance, are mid-40 °C maxima recorded.', 'The South Saharan steppe and woodlands ecoregion is a narrow band running east and west between the hyper-arid Sahara and the Sahel savannas to the south. Movements of the equatorial Intertropical Convergence Zone (ITCZ) bring summer rains during July and August which average 100 to 200 mm (3.9 to 7.9 in) but vary greatly from year to year. These rains sustain summer pastures of grasses and herbs, with dry woodlands and shrublands along seasonal watercourses. This ecoregion covers 1,101,700 km2 (425,400 mi2) in Algeria, Chad, Mali, Mauritania, and Sudan.', 'To the south, the Sahara is bounded by the Sahel, a belt of dry tropical savanna with a summer rainy season that extends across Africa from east to west. The southern limit of the Sahara is indicated botanically by the southern limit of Cornulaca monacantha (a drought-tolerant member of the Chenopodiaceae), or northern limit of Cenchrus biflorus, a grass typical of the Sahel. According to climatic criteria, the southern limit of the Sahara corresponds to the 150 mm (5.9 in) isohyet of annual precipitation (this is a long-term average, since precipitation varies annually).']","[0.7058377265930176, 0.5216886401176453, 0.48692554235458374]",0.7058377265930176,0.8529188632965088,0.5413465201854706,,0.7058377265930176,0.08269304037094116,,0.6815540745854378,0.0,0.75,escalate
calibration,573075b12461fd1900a9ce27,When was Two Stars for Peace published?,2003,2003,['2003'],['2003'],2003,['2003'],True,1.0,1.0,"['Several websites assert that Israel is the 51st state due to the annual funding and defense support it receives from the United States. An example of this concept can be found in 2003 when Martine Rothblatt published a book called Two Stars for Peace that argued for the addition of Israel and the Palestinian territories surrounding it as the 51st state in the Union. The American State of Canaan, is a book published by Prof. Alfred de Grazia, political science and sociologist, in March 2009, proposing the creation of the 51st and 52nd states from Israel and the Palestinian territories.', ""In 1993, the league staged its first All-Star Game in Des Moines, Iowa, the future home of the long-running Iowa Barnstormers, as a fundraiser for flood victims in the area. The National Conference defeated the American Conference 64–40 in front of a crowd of 7,189. The second Allstar game was in Oct. 2013, with two games, the first in Honolulu, Hawai'i, the second being in Beijing, China."", 'Also in 2005, Spielberg directed a modern adaptation of War of the Worlds (a co-production of Paramount and DreamWorks), based on the H. G. Wells book of the same name (Spielberg had been a huge fan of the book and the original 1953 film). It starred Tom Cruise and Dakota Fanning, and, as with past Spielberg films, Industrial Light & Magic (ILM) provided the visual effects. Unlike E.T. and Close Encounters of the Third Kind, which depicted friendly alien visitors, War of the Worlds featured violent invaders. The film was another huge box office smash, grossing over $591 million worldwide.']","[0.4665856957435608, 0.2707844376564026, 0.24358688294887543]",0.4665856957435608,0.7332928478717804,0.5546887591481209,,0.4665856957435608,0.10937751829624176,,0.6350605990737677,1.0,1.0,escalate
calibration,573386274776f41900660c91,Why is there difficulty in defining process theology ?,process theologians are so diverse and transdisciplinary in their views and interests,process theologians are so diverse and transdisciplinary in their views and interests,['process theologians are so diverse and transdisciplinary in their views and interests'],['process theologians are so diverse and transdisciplinary in their views and interests'],process theologians are so diverse and transdisciplinary in their views and interests,['process theologians are so diverse and transdisciplinary in their views and interests'],True,1.0,1.0,"['In fact, process theology is difficult to define because process theologians are so diverse and transdisciplinary in their views and interests. John B. Cobb, Jr. is a process theologian who has also written books on biology and economics. Roland Faber and Catherine Keller integrate Whitehead with poststructuralist, postcolonialist, and feminist theory. Charles Birch was both a theologian and a geneticist. Franklin I. Gamwell writes on theology and political theory. In Syntheism - Creating God in The Internet Age, futurologists Alexander Bard and Jan Söderqvist repeatedly credit Whitehead for the process theology they see rising out of the participatory culture expected to dominate the digital era.', ""Luther's Small Catechism proved especially effective in helping parents teach their children; likewise the Larger Catechism was effective for pastors. Using the German vernacular, they expressed the Apostles' Creed in simpler, more personal, Trinitarian language. He rewrote each article of the Creed to express the character of the Father, the Son, or the Holy Spirit. Luther's goal was to enable the catechumens to see themselves as a personal object of the work of the three persons of the Trinity, each of which works in the catechumen's life. That is, Luther depicted the Trinity not as a doctrine to be learned, but as persons to be known. The Father creates, the Son redeems, and the Spirit sanctifies, a divine unity with separate personalities. Salvation originates with the Father and draws the believer to the Father. Luther's treatment of the Apostles' Creed must be understood in the context of the Decalogue (the Ten Commandments) and the Lord's Prayer, which are also part of the Lutheran catechical teaching."", 'The rediscovery of Aristotle\'s works–more than 3000 pages of it would eventually be translated –fuelled a spirit of inquiry into natural processes that had already begun to emerge in the 12th century. Some scholars believe that these works represented one of the most important document discoveries in Western intellectual history. Richard Dales, for instance, calls the discovery of Aristotle\'s works ""a turning point in the history of Western thought."" After Aristotle re-emerged, a community of scholars, primarily communicating in Latin, accelerated the process and practice of attempting to reconcile the thoughts of Greek antiquity, and especially ideas related to understanding the natural world, with those of the church. The efforts of this ""scholasticism"" were focused on applying Aristotelian logic and thoughts about natural processes to biblical passages and attempting to prove the viability of those passages through reason. This became the primary mission of lecturers, and the expectation of students.']","[0.6251848340034485, 0.3670247793197632, 0.35355862975120544]",0.6251848340034485,0.8125924170017242,0.8307992219924927,,0.6251848340034485,0.6615984439849854,,0.822606159746647,1.0,1.0,accept
calibration,56e4756e8c00841900fbaf9c,What were the reactions to the idea that function should come before other concerns?,popularity,popularity,['popularity'],['popularity'],popularity,['both popularity and skepticism'],True,1.0,1.0,"['While the notion that structural and aesthetic considerations should be entirely subject to functionality was met with both popularity and skepticism, it had the effect of introducing the concept of ""function"" in place of Vitruvius\' ""utility"". ""Function"" came to be seen as encompassing all criteria of the use, perception and enjoyment of a building, not only practical but also aesthetic, psychological and cultural.', 'In 1926, Tesla commented on the ills of the social subservience of women and the struggle of women toward gender equality, and indicated that humanity\'s future would be run by ""Queen Bees."" He believed that women would become the dominant sex in the future.', ""Modern chemistry emerged from the sixteenth through the eighteenth centuries through the material practices and theories promoted by alchemy, medicine, manufacturing and mining. A decisive moment came when 'chymistry' was distinguished from alchemy by Robert Boyle in his work The Sceptical Chymist, in 1661; although the alchemical tradition continued for some time after his work. Other important steps included the gravimetric experimental practices of medical chemists like William Cullen, Joseph Black, Torbern Bergman and Pierre Macquer and through the work of Antoine Lavoisier (Father of Modern Chemistry) on oxygen and the law of conservation of mass, which refuted phlogiston theory. The theory that all matter is made of atoms, which are the smallest constituents of matter that cannot be broken down without losing the basic chemical and physical properties of that matter, was provided by John Dalton in 1803, although the question took a hundred years to settle as proven. Dalton also formulated the law of mass relationships. In 1869, Dmitri Mendeleev composed his periodic table of elements on the basis of Dalton's discoveries.""]","[0.5971572399139404, 0.33373743295669556, 0.31976035237312317]",0.5971572399139404,0.7985786199569702,0.510662006214261,,0.5971572399139404,0.02132401242852211,,0.6402244823984802,0.0,0.4,escalate
calibration,570e334b0b85d914000d7d3a,How prevalent is HIV among the 15-49 age group in Eritrea?,0.5%,5%,['0.5%'],['5%'],5%,['exceeds 2%'],True,1.0,1.0,"['However, Eritrea still faces many challenges. Despite number of physicians increasing from only 0.2 in 1993 to 0.5 in 2004 per 1000 population, this is still very low. Malaria and tuberculosis are common in Eritrea. HIV prevalence among the 15–49 group exceeds 2%. The fertility rate is at about 5 births per woman. Maternal mortality dropped by more than half from 1995 to 2002, although the figure is still high. Similarly, between 1995 and 2002, the number of births attended by skilled health personnel has doubled but still is only 28.3%. A major cause of death in neonates is by severe infection. Per capita expenditure on health is low in Eritrea.', 'Nigeria is home to a substantial network of organised crime, active especially in drug trafficking. Nigerian criminal groups are heavily involved in drug trafficking, shipping heroin from Asian countries to Europe and America; and cocaine from South America to Europe and South Africa. . The various Nigerian Confraternities or ""campus cults"" are active in both organised crime and in political violence as well as providing a network of corruption within Nigeria. As confraternities have extensive connections with political and military figures, they offer excellent alumni networking opportunities. The Supreme Vikings Confraternity, for example, boasts that twelve members of the Rivers State House of Assembly are cult members. On lower levels of society, there are the ""area boys"", organised gangs mostly active in Lagos who specialise in mugging and small-scale drug dealing. According to official statistics, gang violence in Lagos resulted in 273 civilians and 84 policemen killed in the period of August 2000 to May 2001.', 'There is usually an indication for a specific identification of an infectious agent only when such identification can aid in the treatment or prevention of the disease, or to advance knowledge of the course of an illness prior to the development of effective therapeutic or preventative measures. For example, in the early 1980s, prior to the appearance of AZT for the treatment of AIDS, the course of the disease was closely followed by monitoring the composition of patient blood samples, even though the outcome would not offer the patient any further treatment options. In part, these studies on the appearance of HIV in specific communities permitted the advancement of hypotheses as to the route of transmission of the virus. By understanding how the disease was transmitted, resources could be targeted to the communities at greatest risk in campaigns aimed at reducing the number of new infections. The specific serological diagnostic identification, and later genotypic or molecular identification, of HIV also enabled the development of hypotheses as to the temporal and geographical origins of the virus, as well as a myriad of other hypothesis. The development of molecular diagnostic tools have enabled physicians and researchers to monitor the efficacy of treatment with anti-retroviral drugs. Molecular diagnostics are now commonly used to identify HIV in healthy people long before the onset of illness and have been used to demonstrate the existence of people who are genetically resistant to HIV infection. Thus, while there still is no cure for AIDS, there is great therapeutic and predictive benefit to identifying the virus and monitoring the virus levels within the blood of infected individuals, both for the patient and for the community at large.']","[0.7154196500778198, 0.37724313139915466, 0.3403763771057129]",0.7154196500778198,0.8577098250389099,0.5601663291454315,,0.7154196500778198,0.12033265829086304,,0.6940609022974968,0.0,0.0,escalate
